Date, Price,offtake pre-tax,tax,extra tax,offtake,injection,,
25/04/2021 23:00,59.98,0.087,0.09428,0.03,0.21128,0.042,,
26/04/2021 0:00,52.5,0.079,0.09428,0.03,0.20328,0.036,,
26/04/2021 1:00,51.14,0.077,0.09428,0.03,0.20128,0.034,,
26/04/2021 2:00,52.51,0.079,0.09428,0.03,0.20328,0.036,,
26/04/2021 3:00,51.1,0.077,0.09428,0.03,0.20128,0.034,,
26/04/2021 4:00,51.17,0.078,0.09428,0.03,0.20228,0.034,,
26/04/2021 5:00,57.06,0.084,0.09428,0.03,0.20828,0.039,,
26/04/2021 6:00,74.96,0.104,0.09428,0.03,0.22828,0.054,,
26/04/2021 7:00,81.96,0.112,0.09428,0.03,0.23628,0.06,,
26/04/2021 8:00,83.85,0.114,0.09428,0.03,0.23828,0.061,,
26/04/2021 9:00,74.23,0.103,0.09428,0.03,0.22728,0.053,,
26/04/2021 10:00,50.84,0.077,0.09428,0.03,0.20128,0.034,,
26/04/2021 11:00,49.5,0.076,0.09428,0.03,0.20028,0.033,,
26/04/2021 12:00,46.2,0.072,0.09428,0.03,0.19628,0.03,,
26/04/2021 13:00,46.05,0.072,0.09428,0.03,0.19628,0.03,,
26/04/2021 14:00,42.49,0.068,0.09428,0.03,0.19228,0.027,,
26/04/2021 15:00,42,0.067,0.09428,0.03,0.19128,0.027,,
26/04/2021 16:00,43.88,0.069,0.09428,0.03,0.19328,0.028,,
26/04/2021 17:00,45.36,0.071,0.09428,0.03,0.19528,0.03,,
26/04/2021 18:00,65,0.093,0.09428,0.03,0.21728,0.046,,
26/04/2021 19:00,79.13,0.109,0.09428,0.03,0.23328,0.057,,
26/04/2021 20:00,81.02,0.111,0.09428,0.03,0.23528,0.059,,
26/04/2021 21:00,75.05,0.104,0.09428,0.03,0.22828,0.054,,
26/04/2021 22:00,70.69,0.099,0.09428,0.03,0.22328,0.051,,
26/04/2021 23:00,63.49,0.091,0.09428,0.03,0.21528,0.045,,
27/04/2021 0:00,53.62,0.08,0.09428,0.03,0.20428,0.036,,
27/04/2021 1:00,52.02,0.078,0.09428,0.03,0.20228,0.035,,
27/04/2021 2:00,51.53,0.078,0.09428,0.03,0.20228,0.035,,
27/04/2021 3:00,50.32,0.077,0.09428,0.03,0.20128,0.034,,
27/04/2021 4:00,51.2,0.078,0.09428,0.03,0.20228,0.034,,
27/04/2021 5:00,55.06,0.082,0.09428,0.03,0.20628,0.038,,
27/04/2021 6:00,75.59,0.105,0.09428,0.03,0.22928,0.055,,
27/04/2021 7:00,82.94,0.113,0.09428,0.03,0.23728,0.061,,
27/04/2021 8:00,76.79,0.106,0.09428,0.03,0.23028,0.056,,
27/04/2021 9:00,51.4,0.078,0.09428,0.03,0.20228,0.035,,
27/04/2021 10:00,48.51,0.075,0.09428,0.03,0.19928,0.032,,
27/04/2021 11:00,45.67,0.071,0.09428,0.03,0.19528,0.03,,
27/04/2021 12:00,44.04,0.07,0.09428,0.03,0.19428,0.029,,
27/04/2021 13:00,42.47,0.068,0.09428,0.03,0.19228,0.027,,
27/04/2021 14:00,40.98,0.066,0.09428,0.03,0.19028,0.026,,
27/04/2021 15:00,43.5,0.069,0.09428,0.03,0.19328,0.028,,
27/04/2021 16:00,46.8,0.073,0.09428,0.03,0.19728,0.031,,
27/04/2021 17:00,52.08,0.079,0.09428,0.03,0.20328,0.035,,
27/04/2021 18:00,70,0.099,0.09428,0.03,0.22328,0.05,,
27/04/2021 19:00,80.35,0.11,0.09428,0.03,0.23428,0.058,,
27/04/2021 20:00,80.87,0.111,0.09428,0.03,0.23528,0.059,,
27/04/2021 21:00,62.33,0.09,0.09428,0.03,0.21428,0.044,,
27/04/2021 22:00,53.91,0.081,0.09428,0.03,0.20528,0.037,,
27/04/2021 23:00,49.7,0.076,0.09428,0.03,0.20028,0.033,,
28/04/2021 0:00,48.47,0.075,0.09428,0.03,0.19928,0.032,,
28/04/2021 1:00,47.77,0.074,0.09428,0.03,0.19828,0.032,,
28/04/2021 2:00,48.53,0.075,0.09428,0.03,0.19928,0.032,,
28/04/2021 3:00,53.57,0.08,0.09428,0.03,0.20428,0.036,,
28/04/2021 4:00,54.17,0.081,0.09428,0.03,0.20528,0.037,,
28/04/2021 5:00,53.88,0.081,0.09428,0.03,0.20528,0.037,,
28/04/2021 6:00,71.98,0.101,0.09428,0.03,0.22528,0.052,,
28/04/2021 7:00,81.48,0.111,0.09428,0.03,0.23528,0.059,,
28/04/2021 8:00,85.57,0.116,0.09428,0.03,0.24028,0.063,,
28/04/2021 9:00,67.78,0.096,0.09428,0.03,0.22028,0.048,,
28/04/2021 10:00,49.85,0.076,0.09428,0.03,0.20028,0.033,,
28/04/2021 11:00,47.31,0.073,0.09428,0.03,0.19728,0.031,,
28/04/2021 12:00,45.3,0.071,0.09428,0.03,0.19528,0.03,,
28/04/2021 13:00,46.73,0.073,0.09428,0.03,0.19728,0.031,,
28/04/2021 14:00,48.25,0.074,0.09428,0.03,0.19828,0.032,,
28/04/2021 15:00,51.7,0.078,0.09428,0.03,0.20228,0.035,,
28/04/2021 16:00,54.79,0.082,0.09428,0.03,0.20628,0.037,,
28/04/2021 17:00,65.71,0.094,0.09428,0.03,0.21828,0.046,,
28/04/2021 18:00,67.35,0.096,0.09428,0.03,0.22028,0.048,,
28/04/2021 19:00,76.12,0.105,0.09428,0.03,0.22928,0.055,,
28/04/2021 20:00,70.21,0.099,0.09428,0.03,0.22328,0.05,,
28/04/2021 21:00,62.66,0.09,0.09428,0.03,0.21428,0.044,,
28/04/2021 22:00,53.44,0.08,0.09428,0.03,0.20428,0.036,,
28/04/2021 23:00,50.46,0.077,0.09428,0.03,0.20128,0.034,,
29/04/2021 0:00,50.05,0.076,0.09428,0.03,0.20028,0.034,,
29/04/2021 1:00,49.23,0.075,0.09428,0.03,0.19928,0.033,,
29/04/2021 2:00,52.4,0.079,0.09428,0.03,0.20328,0.035,,
29/04/2021 3:00,52.07,0.079,0.09428,0.03,0.20328,0.035,,
29/04/2021 4:00,52.04,0.078,0.09428,0.03,0.20228,0.035,,
29/04/2021 5:00,50.85,0.077,0.09428,0.03,0.20128,0.034,,
29/04/2021 6:00,57.85,0.085,0.09428,0.03,0.20928,0.04,,
29/04/2021 7:00,79.9,0.11,0.09428,0.03,0.23428,0.058,,
29/04/2021 8:00,85.08,0.115,0.09428,0.03,0.23928,0.062,,
29/04/2021 9:00,69.74,0.098,0.09428,0.03,0.22228,0.05,,
29/04/2021 10:00,61.64,0.089,0.09428,0.03,0.21328,0.043,,
29/04/2021 11:00,57.47,0.085,0.09428,0.03,0.20928,0.04,,
29/04/2021 12:00,56,0.083,0.09428,0.03,0.20728,0.038,,
29/04/2021 13:00,50.21,0.076,0.09428,0.03,0.20028,0.034,,
29/04/2021 14:00,48.24,0.074,0.09428,0.03,0.19828,0.032,,
29/04/2021 15:00,45,0.071,0.09428,0.03,0.19528,0.029,,
29/04/2021 16:00,48.28,0.074,0.09428,0.03,0.19828,0.032,,
29/04/2021 17:00,50.01,0.076,0.09428,0.03,0.20028,0.033,,
29/04/2021 18:00,54.9,0.082,0.09428,0.03,0.20628,0.038,,
29/04/2021 19:00,73.95,0.103,0.09428,0.03,0.22728,0.053,,
29/04/2021 20:00,77.93,0.107,0.09428,0.03,0.23128,0.057,,
29/04/2021 21:00,63.86,0.092,0.09428,0.03,0.21628,0.045,,
29/04/2021 22:00,58,0.085,0.09428,0.03,0.20928,0.04,,
29/04/2021 23:00,53.8,0.08,0.09428,0.03,0.20428,0.037,,
30/04/2021 0:00,60.1,0.087,0.09428,0.03,0.21128,0.042,,
30/04/2021 1:00,57.46,0.085,0.09428,0.03,0.20928,0.04,,
30/04/2021 2:00,57.4,0.084,0.09428,0.03,0.20828,0.04,,
30/04/2021 3:00,58.94,0.086,0.09428,0.03,0.21028,0.041,,
30/04/2021 4:00,60.31,0.088,0.09428,0.03,0.21228,0.042,,
30/04/2021 5:00,65.32,0.093,0.09428,0.03,0.21728,0.046,,
30/04/2021 6:00,74,0.103,0.09428,0.03,0.22728,0.053,,
30/04/2021 7:00,82.59,0.113,0.09428,0.03,0.23728,0.06,,
30/04/2021 8:00,86.46,0.117,0.09428,0.03,0.24128,0.064,,
30/04/2021 9:00,81.7,0.112,0.09428,0.03,0.23628,0.06,,
30/04/2021 10:00,73.1,0.102,0.09428,0.03,0.22628,0.053,,
30/04/2021 11:00,69.48,0.098,0.09428,0.03,0.22228,0.05,,
30/04/2021 12:00,52.49,0.079,0.09428,0.03,0.20328,0.036,,
30/04/2021 13:00,50.78,0.077,0.09428,0.03,0.20128,0.034,,
30/04/2021 14:00,51.42,0.078,0.09428,0.03,0.20228,0.035,,
30/04/2021 15:00,50.6,0.077,0.09428,0.03,0.20128,0.034,,
30/04/2021 16:00,53.07,0.08,0.09428,0.03,0.20428,0.036,,
30/04/2021 17:00,69.64,0.098,0.09428,0.03,0.22228,0.05,,
30/04/2021 18:00,75.55,0.105,0.09428,0.03,0.22928,0.055,,
30/04/2021 19:00,79.06,0.109,0.09428,0.03,0.23328,0.057,,
30/04/2021 20:00,80.96,0.111,0.09428,0.03,0.23528,0.059,,
30/04/2021 21:00,78.71,0.108,0.09428,0.03,0.23228,0.057,,
30/04/2021 22:00,75.23,0.104,0.09428,0.03,0.22828,0.054,,
30/04/2021 23:00,68.86,0.097,0.09428,0.03,0.22128,0.049,,
1/05/2021 0:00,69.29,0.098,0.09428,0.03,0.22228,0.049,,
1/05/2021 1:00,64.6,0.093,0.09428,0.03,0.21728,0.046,,
1/05/2021 2:00,61.08,0.089,0.09428,0.03,0.21328,0.043,,
1/05/2021 3:00,59.93,0.087,0.09428,0.03,0.21128,0.042,,
1/05/2021 4:00,59.9,0.087,0.09428,0.03,0.21128,0.042,,
1/05/2021 5:00,58,0.085,0.09428,0.03,0.20928,0.04,,
1/05/2021 6:00,52.54,0.079,0.09428,0.03,0.20328,0.036,,
1/05/2021 7:00,53.94,0.081,0.09428,0.03,0.20528,0.037,,
1/05/2021 8:00,57.38,0.084,0.09428,0.03,0.20828,0.04,,
1/05/2021 9:00,56.21,0.083,0.09428,0.03,0.20728,0.039,,
1/05/2021 10:00,54.7,0.081,0.09428,0.03,0.20528,0.037,,
1/05/2021 11:00,53.39,0.08,0.09428,0.03,0.20428,0.036,,
1/05/2021 12:00,53.13,0.08,0.09428,0.03,0.20428,0.036,,
1/05/2021 13:00,51.05,0.077,0.09428,0.03,0.20128,0.034,,
1/05/2021 14:00,48.24,0.074,0.09428,0.03,0.19828,0.032,,
1/05/2021 15:00,45.53,0.071,0.09428,0.03,0.19528,0.03,,
1/05/2021 16:00,48.98,0.075,0.09428,0.03,0.19928,0.033,,
1/05/2021 17:00,50.47,0.077,0.09428,0.03,0.20128,0.034,,
1/05/2021 18:00,54.4,0.081,0.09428,0.03,0.20528,0.037,,
1/05/2021 19:00,61.01,0.089,0.09428,0.03,0.21328,0.043,,
1/05/2021 20:00,68.69,0.097,0.09428,0.03,0.22128,0.049,,
1/05/2021 21:00,65.06,0.093,0.09428,0.03,0.21728,0.046,,
1/05/2021 22:00,60.34,0.088,0.09428,0.03,0.21228,0.042,,
1/05/2021 23:00,64.92,0.093,0.09428,0.03,0.21728,0.046,,
2/05/2021 0:00,63.9,0.092,0.09428,0.03,0.21628,0.045,,
2/05/2021 1:00,53.59,0.08,0.09428,0.03,0.20428,0.036,,
2/05/2021 2:00,50.61,0.077,0.09428,0.03,0.20128,0.034,,
2/05/2021 3:00,49.18,0.075,0.09428,0.03,0.19928,0.033,,
2/05/2021 4:00,49.43,0.076,0.09428,0.03,0.20028,0.033,,
2/05/2021 5:00,49.35,0.075,0.09428,0.03,0.19928,0.033,,
2/05/2021 6:00,48.61,0.075,0.09428,0.03,0.19928,0.032,,
2/05/2021 7:00,49.55,0.076,0.09428,0.03,0.20028,0.033,,
2/05/2021 8:00,50.76,0.077,0.09428,0.03,0.20128,0.034,,
2/05/2021 9:00,48.08,0.074,0.09428,0.03,0.19828,0.032,,
2/05/2021 10:00,46.18,0.072,0.09428,0.03,0.19628,0.03,,
2/05/2021 11:00,46.13,0.072,0.09428,0.03,0.19628,0.03,,
2/05/2021 12:00,43.91,0.069,0.09428,0.03,0.19328,0.028,,
2/05/2021 13:00,16.93,0.039,0.09428,0.03,0.16328,0.006,,
2/05/2021 14:00,3,0.024,0.09428,0.03,0.14828,-0.005,,
2/05/2021 15:00,0.01,0.02,0.09428,0.03,0.14428,-0.008,,
2/05/2021 16:00,2.62,0.023,0.09428,0.03,0.14728,-0.006,,
2/05/2021 17:00,35.77,0.06,0.09428,0.03,0.18428,0.022,,
2/05/2021 18:00,50.52,0.077,0.09428,0.03,0.20128,0.034,,
2/05/2021 19:00,61.6,0.089,0.09428,0.03,0.21328,0.043,,
2/05/2021 20:00,72.27,0.101,0.09428,0.03,0.22528,0.052,,
2/05/2021 21:00,83.52,0.114,0.09428,0.03,0.23828,0.061,,
2/05/2021 22:00,84.9,0.115,0.09428,0.03,0.23928,0.062,,
2/05/2021 23:00,74.97,0.104,0.09428,0.03,0.22828,0.054,,
3/05/2021 0:00,60.1,0.087,0.09428,0.03,0.21128,0.042,,
3/05/2021 1:00,53.95,0.081,0.09428,0.03,0.20528,0.037,,
3/05/2021 2:00,53.25,0.08,0.09428,0.03,0.20428,0.036,,
3/05/2021 3:00,52.2,0.079,0.09428,0.03,0.20328,0.035,,
3/05/2021 4:00,54.31,0.081,0.09428,0.03,0.20528,0.037,,
3/05/2021 5:00,59.61,0.087,0.09428,0.03,0.21128,0.041,,
3/05/2021 6:00,72.56,0.101,0.09428,0.03,0.22528,0.052,,
3/05/2021 7:00,86.42,0.117,0.09428,0.03,0.24128,0.064,,
3/05/2021 8:00,87.93,0.119,0.09428,0.03,0.24328,0.065,,
3/05/2021 9:00,67.32,0.096,0.09428,0.03,0.22028,0.048,,
3/05/2021 10:00,60.98,0.088,0.09428,0.03,0.21228,0.043,,
3/05/2021 11:00,57.12,0.084,0.09428,0.03,0.20828,0.039,,
3/05/2021 12:00,52.99,0.08,0.09428,0.03,0.20428,0.036,,
3/05/2021 13:00,49.97,0.076,0.09428,0.03,0.20028,0.033,,
3/05/2021 14:00,50.83,0.077,0.09428,0.03,0.20128,0.034,,
3/05/2021 15:00,50.09,0.076,0.09428,0.03,0.20028,0.034,,
3/05/2021 16:00,49.79,0.076,0.09428,0.03,0.20028,0.033,,
3/05/2021 17:00,56.19,0.083,0.09428,0.03,0.20728,0.039,,
3/05/2021 18:00,70.06,0.099,0.09428,0.03,0.22328,0.05,,
3/05/2021 19:00,82.66,0.113,0.09428,0.03,0.23728,0.06,,
3/05/2021 20:00,87,0.118,0.09428,0.03,0.24228,0.064,,
3/05/2021 21:00,78.25,0.108,0.09428,0.03,0.23228,0.057,,
3/05/2021 22:00,68.7,0.097,0.09428,0.03,0.22128,0.049,,
3/05/2021 23:00,52.96,0.08,0.09428,0.03,0.20428,0.036,,
4/05/2021 0:00,45.28,0.071,0.09428,0.03,0.19528,0.03,,
4/05/2021 1:00,37.82,0.063,0.09428,0.03,0.18728,0.023,,
4/05/2021 2:00,16.97,0.039,0.09428,0.03,0.16328,0.006,,
4/05/2021 3:00,0.12,0.02,0.09428,0.03,0.14428,-0.008,,
4/05/2021 4:00,0.1,0.02,0.09428,0.03,0.14428,-0.008,,
4/05/2021 5:00,7.21,0.028,0.09428,0.03,0.15228,-0.002,,
4/05/2021 6:00,42.01,0.067,0.09428,0.03,0.19128,0.027,,
4/05/2021 7:00,50.53,0.077,0.09428,0.03,0.20128,0.034,,
4/05/2021 8:00,52.8,0.079,0.09428,0.03,0.20328,0.036,,
4/05/2021 9:00,52.4,0.079,0.09428,0.03,0.20328,0.035,,
4/05/2021 10:00,38.21,0.063,0.09428,0.03,0.18728,0.024,,
4/05/2021 11:00,33,0.057,0.09428,0.03,0.18128,0.019,,
4/05/2021 12:00,26.23,0.05,0.09428,0.03,0.17428,0.014,,
4/05/2021 13:00,18.97,0.042,0.09428,0.03,0.16628,0.008,,
4/05/2021 14:00,2.06,0.023,0.09428,0.03,0.14728,-0.006,,
4/05/2021 15:00,0.87,0.021,0.09428,0.03,0.14528,-0.007,,
4/05/2021 16:00,5,0.026,0.09428,0.03,0.15028,-0.004,,
4/05/2021 17:00,32.11,0.056,0.09428,0.03,0.18028,0.019,,
4/05/2021 18:00,45.84,0.072,0.09428,0.03,0.19628,0.03,,
4/05/2021 19:00,48.76,0.075,0.09428,0.03,0.19928,0.032,,
4/05/2021 20:00,54,0.081,0.09428,0.03,0.20528,0.037,,
4/05/2021 21:00,59.9,0.087,0.09428,0.03,0.21128,0.042,,
4/05/2021 22:00,65,0.093,0.09428,0.03,0.21728,0.046,,
4/05/2021 23:00,55,0.082,0.09428,0.03,0.20628,0.038,,
5/05/2021 0:00,25.1,0.048,0.09428,0.03,0.17228,0.013,,
5/05/2021 1:00,38.5,0.063,0.09428,0.03,0.18728,0.024,,
5/05/2021 2:00,38.6,0.063,0.09428,0.03,0.18728,0.024,,
5/05/2021 3:00,38.76,0.064,0.09428,0.03,0.18828,0.024,,
5/05/2021 4:00,40.61,0.066,0.09428,0.03,0.19028,0.026,,
5/05/2021 5:00,45.76,0.071,0.09428,0.03,0.19528,0.03,,
5/05/2021 6:00,59.79,0.087,0.09428,0.03,0.21128,0.042,,
5/05/2021 7:00,63.01,0.091,0.09428,0.03,0.21528,0.044,,
5/05/2021 8:00,65.51,0.094,0.09428,0.03,0.21828,0.046,,
5/05/2021 9:00,52.62,0.079,0.09428,0.03,0.20328,0.036,,
5/05/2021 10:00,45.86,0.072,0.09428,0.03,0.19628,0.03,,
5/05/2021 11:00,38.56,0.063,0.09428,0.03,0.18728,0.024,,
5/05/2021 12:00,22.89,0.046,0.09428,0.03,0.17028,0.011,,
5/05/2021 13:00,6.42,0.028,0.09428,0.03,0.15228,-0.002,,
5/05/2021 14:00,-22.6,-0.005,0.09428,0.03,0.11928,-0.026,,
5/05/2021 15:00,-12.99,0.006,0.09428,0.03,0.13028,-0.019,,
5/05/2021 16:00,0.1,0.02,0.09428,0.03,0.14428,-0.008,,
5/05/2021 17:00,49,0.075,0.09428,0.03,0.19928,0.033,,
5/05/2021 18:00,52.8,0.079,0.09428,0.03,0.20328,0.036,,
5/05/2021 19:00,72.88,0.102,0.09428,0.03,0.22628,0.052,,
5/05/2021 20:00,85.34,0.116,0.09428,0.03,0.24028,0.063,,
5/05/2021 21:00,89.71,0.121,0.09428,0.03,0.24528,0.066,,
5/05/2021 22:00,79.28,0.109,0.09428,0.03,0.23328,0.058,,
5/05/2021 23:00,74.9,0.104,0.09428,0.03,0.22828,0.054,,
6/05/2021 0:00,74.53,0.104,0.09428,0.03,0.22828,0.054,,
6/05/2021 1:00,76.19,0.105,0.09428,0.03,0.22928,0.055,,
6/05/2021 2:00,67.4,0.096,0.09428,0.03,0.22028,0.048,,
6/05/2021 3:00,56.54,0.084,0.09428,0.03,0.20828,0.039,,
6/05/2021 4:00,56.19,0.083,0.09428,0.03,0.20728,0.039,,
6/05/2021 5:00,58.15,0.085,0.09428,0.03,0.20928,0.04,,
6/05/2021 6:00,70.86,0.1,0.09428,0.03,0.22428,0.051,,
6/05/2021 7:00,77.33,0.107,0.09428,0.03,0.23128,0.056,,
6/05/2021 8:00,80.91,0.111,0.09428,0.03,0.23528,0.059,,
6/05/2021 9:00,52.59,0.079,0.09428,0.03,0.20328,0.036,,
6/05/2021 10:00,56.75,0.084,0.09428,0.03,0.20828,0.039,,
6/05/2021 11:00,56.05,0.083,0.09428,0.03,0.20728,0.038,,
6/05/2021 12:00,61.91,0.09,0.09428,0.03,0.21428,0.043,,
6/05/2021 13:00,61,0.089,0.09428,0.03,0.21328,0.043,,
6/05/2021 14:00,60.07,0.087,0.09428,0.03,0.21128,0.042,,
6/05/2021 15:00,63.05,0.091,0.09428,0.03,0.21528,0.044,,
6/05/2021 16:00,64.96,0.093,0.09428,0.03,0.21728,0.046,,
6/05/2021 17:00,72.5,0.101,0.09428,0.03,0.22528,0.052,,
6/05/2021 18:00,78.97,0.109,0.09428,0.03,0.23328,0.057,,
6/05/2021 19:00,91.01,0.122,0.09428,0.03,0.24628,0.067,,
6/05/2021 20:00,92.73,0.124,0.09428,0.03,0.24828,0.069,,
6/05/2021 21:00,85,0.115,0.09428,0.03,0.23928,0.062,,
6/05/2021 22:00,80,0.11,0.09428,0.03,0.23428,0.058,,
6/05/2021 23:00,74.44,0.104,0.09428,0.03,0.22828,0.054,,
7/05/2021 0:00,75.57,0.105,0.09428,0.03,0.22928,0.055,,
7/05/2021 1:00,68.82,0.097,0.09428,0.03,0.22128,0.049,,
7/05/2021 2:00,65,0.093,0.09428,0.03,0.21728,0.046,,
7/05/2021 3:00,60.25,0.088,0.09428,0.03,0.21228,0.042,,
7/05/2021 4:00,60.01,0.087,0.09428,0.03,0.21128,0.042,,
7/05/2021 5:00,69.3,0.098,0.09428,0.03,0.22228,0.049,,
7/05/2021 6:00,80,0.11,0.09428,0.03,0.23428,0.058,,
7/05/2021 7:00,91.07,0.122,0.09428,0.03,0.24628,0.067,,
7/05/2021 8:00,101.5,0.134,0.09428,0.03,0.25828,0.076,,
7/05/2021 9:00,84.16,0.114,0.09428,0.03,0.23828,0.062,,
7/05/2021 10:00,78.75,0.108,0.09428,0.03,0.23228,0.057,,
7/05/2021 11:00,76.98,0.106,0.09428,0.03,0.23028,0.056,,
7/05/2021 12:00,62.13,0.09,0.09428,0.03,0.21428,0.043,,
7/05/2021 13:00,57.4,0.084,0.09428,0.03,0.20828,0.04,,
7/05/2021 14:00,51,0.077,0.09428,0.03,0.20128,0.034,,
7/05/2021 15:00,50.55,0.077,0.09428,0.03,0.20128,0.034,,
7/05/2021 16:00,53.06,0.08,0.09428,0.03,0.20428,0.036,,
7/05/2021 17:00,55.43,0.082,0.09428,0.03,0.20628,0.038,,
7/05/2021 18:00,61.28,0.089,0.09428,0.03,0.21328,0.043,,
7/05/2021 19:00,74.72,0.104,0.09428,0.03,0.22828,0.054,,
7/05/2021 20:00,84.2,0.114,0.09428,0.03,0.23828,0.062,,
7/05/2021 21:00,81.15,0.111,0.09428,0.03,0.23528,0.059,,
7/05/2021 22:00,73.73,0.103,0.09428,0.03,0.22728,0.053,,
7/05/2021 23:00,68.62,0.097,0.09428,0.03,0.22128,0.049,,
8/05/2021 0:00,71.29,0.1,0.09428,0.03,0.22428,0.051,,
8/05/2021 1:00,65.92,0.094,0.09428,0.03,0.21828,0.047,,
8/05/2021 2:00,68.55,0.097,0.09428,0.03,0.22128,0.049,,
8/05/2021 3:00,62.63,0.09,0.09428,0.03,0.21428,0.044,,
8/05/2021 4:00,61.57,0.089,0.09428,0.03,0.21328,0.043,,
8/05/2021 5:00,59.47,0.087,0.09428,0.03,0.21128,0.041,,
8/05/2021 6:00,55.16,0.082,0.09428,0.03,0.20628,0.038,,
8/05/2021 7:00,56.01,0.083,0.09428,0.03,0.20728,0.038,,
8/05/2021 8:00,57,0.084,0.09428,0.03,0.20828,0.039,,
8/05/2021 9:00,52.76,0.079,0.09428,0.03,0.20328,0.036,,
8/05/2021 10:00,45.14,0.071,0.09428,0.03,0.19528,0.029,,
8/05/2021 11:00,41.04,0.066,0.09428,0.03,0.19028,0.026,,
8/05/2021 12:00,37,0.062,0.09428,0.03,0.18628,0.023,,
8/05/2021 13:00,29.16,0.053,0.09428,0.03,0.17728,0.016,,
8/05/2021 14:00,29.9,0.054,0.09428,0.03,0.17828,0.017,,
8/05/2021 15:00,40,0.065,0.09428,0.03,0.18928,0.025,,
8/05/2021 16:00,54.86,0.082,0.09428,0.03,0.20628,0.037,,
8/05/2021 17:00,65.56,0.094,0.09428,0.03,0.21828,0.046,,
8/05/2021 18:00,54.83,0.082,0.09428,0.03,0.20628,0.037,,
8/05/2021 19:00,69.95,0.099,0.09428,0.03,0.22328,0.05,,
8/05/2021 20:00,66.27,0.094,0.09428,0.03,0.21828,0.047,,
8/05/2021 21:00,60.74,0.088,0.09428,0.03,0.21228,0.042,,
8/05/2021 22:00,56.53,0.084,0.09428,0.03,0.20828,0.039,,
8/05/2021 23:00,55.29,0.082,0.09428,0.03,0.20628,0.038,,
9/05/2021 0:00,15.02,0.037,0.09428,0.03,0.16128,0.005,,
9/05/2021 1:00,6.71,0.028,0.09428,0.03,0.15228,-0.002,,
9/05/2021 2:00,2,0.023,0.09428,0.03,0.14728,-0.006,,
9/05/2021 3:00,1.61,0.022,0.09428,0.03,0.14628,-0.006,,
9/05/2021 4:00,0.09,0.02,0.09428,0.03,0.14428,-0.008,,
9/05/2021 5:00,0.1,0.02,0.09428,0.03,0.14428,-0.008,,
9/05/2021 6:00,0.09,0.02,0.09428,0.03,0.14428,-0.008,,
9/05/2021 7:00,0.08,0.02,0.09428,0.03,0.14428,-0.008,,
9/05/2021 8:00,0.32,0.021,0.09428,0.03,0.14528,-0.008,,
9/05/2021 9:00,0,0.02,0.09428,0.03,0.14428,-0.008,,
9/05/2021 10:00,-4.91,0.015,0.09428,0.03,0.13928,-0.012,,
9/05/2021 11:00,-10.97,0.008,0.09428,0.03,0.13228,-0.017,,
9/05/2021 12:00,-17,0.001,0.09428,0.03,0.12528,-0.022,,
9/05/2021 13:00,-34.87,-0.019,0.09428,0.03,0.10528,-0.037,,
9/05/2021 14:00,-66.18,-0.054,0.09428,0.03,0.07028,-0.062,,
9/05/2021 15:00,-54.05,-0.04,0.09428,0.03,0.08428,-0.052,,
9/05/2021 16:00,-22.6,-0.005,0.09428,0.03,0.11928,-0.026,,
9/05/2021 17:00,11.79,0.034,0.09428,0.03,0.15828,0.002,,
9/05/2021 18:00,44.9,0.071,0.09428,0.03,0.19528,0.029,,
9/05/2021 19:00,60.76,0.088,0.09428,0.03,0.21228,0.042,,
9/05/2021 20:00,66.5,0.095,0.09428,0.03,0.21928,0.047,,
9/05/2021 21:00,65.6,0.094,0.09428,0.03,0.21828,0.046,,
9/05/2021 22:00,55.98,0.083,0.09428,0.03,0.20728,0.038,,
9/05/2021 23:00,52.78,0.079,0.09428,0.03,0.20328,0.036,,
10/05/2021 0:00,45.06,0.071,0.09428,0.03,0.19528,0.029,,
10/05/2021 1:00,42.11,0.067,0.09428,0.03,0.19128,0.027,,
10/05/2021 2:00,40,0.065,0.09428,0.03,0.18928,0.025,,
10/05/2021 3:00,35.45,0.06,0.09428,0.03,0.18428,0.021,,
10/05/2021 4:00,28.03,0.052,0.09428,0.03,0.17628,0.015,,
10/05/2021 5:00,37,0.062,0.09428,0.03,0.18628,0.023,,
10/05/2021 6:00,57.12,0.084,0.09428,0.03,0.20828,0.039,,
10/05/2021 7:00,69.99,0.099,0.09428,0.03,0.22328,0.05,,
10/05/2021 8:00,74.07,0.103,0.09428,0.03,0.22728,0.053,,
10/05/2021 9:00,59.56,0.087,0.09428,0.03,0.21128,0.041,,
10/05/2021 10:00,53.86,0.081,0.09428,0.03,0.20528,0.037,,
10/05/2021 11:00,53.46,0.08,0.09428,0.03,0.20428,0.036,,
10/05/2021 12:00,54.36,0.081,0.09428,0.03,0.20528,0.037,,
10/05/2021 13:00,46.28,0.072,0.09428,0.03,0.19628,0.03,,
10/05/2021 14:00,47.44,0.073,0.09428,0.03,0.19728,0.031,,
10/05/2021 15:00,53.25,0.08,0.09428,0.03,0.20428,0.036,,
10/05/2021 16:00,57.63,0.085,0.09428,0.03,0.20928,0.04,,
10/05/2021 17:00,65.92,0.094,0.09428,0.03,0.21828,0.047,,
10/05/2021 18:00,72.41,0.101,0.09428,0.03,0.22528,0.052,,
10/05/2021 19:00,83.94,0.114,0.09428,0.03,0.23828,0.061,,
10/05/2021 20:00,90.12,0.121,0.09428,0.03,0.24528,0.067,,
